,score_qa_distilbert
4871,0.00017659549484960735
4872,0.00013587449211627245
4873,0.000553817255422473
4874,0.0004568137810565531
4875,0.00015208304102998227
4876,0.00017051369650289416
4877,0.00017221100279130042
4878,0.000116616407467518
4879,0.00022524902306031436
4880,0.00035675938124768436
4881,8.286859520012513e-05
4882,0.0003871069638989866
4883,0.0001117428473662585
4884,0.0011211122618988156
4885,0.000803294766228646
4886,0.00024656468303874135
4887,0.0005550901987589896
4888,0.00045115069951862097
4889,8.03758593974635e-05
4890,0.0010590263409540057
4891,0.0010147268185392022
4892,0.00023158422845881432
4893,0.00039247647509910166
4894,0.000138116956804879
4895,0.0005912327906116843
4896,0.00045073695946484804
4897,0.0007340522715821862
4898,0.00031420914456248283
4899,0.00018150318646803498
4900,8.638833242002875e-05
4901,0.00031722671701572835
4902,0.00041713868267834187
4903,0.00041952767060138285
4904,0.00022467091912403703
4905,0.00022664188873022795
4906,0.00038321668398566544
4907,0.0008379897917620838
4908,0.00022651189647149295
4909,0.0004952863673679531
4910,0.0007296288385987282
4911,0.00044172038906253874
4912,0.00045795587357133627
4913,0.00010872674465645105
4914,0.0004455698363017291
4915,0.00011464574345154688
4916,0.00012285007687751204
4917,0.0011888410663232207
4918,0.00012041623267577961
4919,0.00011771982099162415
4920,0.00029841414652764797
4921,0.0008026129798963666
4922,0.00036901491694152355
4923,0.00046644394751638174
4924,0.002984339836984873
4925,0.0005373479798436165
4926,0.0002489762846380472
4927,0.0004347451322246343
4928,0.0005335549940355122
4929,0.0004957513301633298
4930,0.0013238980900496244
4931,0.000726468802895397
4932,0.0002581565931905061
4933,0.0007790472591295838
4934,0.00042719722841866314
4935,0.0006945402128621936
4936,0.00047060122597031295
4937,0.0003928707155864686
4938,0.0006315127247944474
4939,0.0004992769099771976
4940,0.00026183074805885553
4941,0.00010966732224915177
4942,0.0006370150949805975
4943,0.00015867665933910757
4944,7.842795457690954e-05
4945,0.0011615970870479941
4946,0.0005175623809918761
4947,0.000529527838807553
4948,0.00022922831703908741
4949,0.00041409104596823454
4950,0.00010984144319081679
4951,0.00020870438311249018
4952,0.0003867620544042438
4953,0.0003838396514765918
4954,0.0004826554504688829
4955,0.0007615967188030481
4956,0.0006811566418036819
4957,0.00046214016037993133
4958,0.000632917508482933
4959,0.0002618110447656363
4960,0.0004740071890410036
4961,7.683789590373635e-05
4962,0.000698160205502063
4963,0.00037976933526806533
4964,0.00025625142734497786
4965,0.00030815356876701117
4966,0.0001677695254329592
4967,0.0005354384193196893
4968,0.0008837226778268814
4969,0.0004935777396894991
4970,0.0007087018457241356
4971,0.00020206121553201228
4972,0.001100059482268989
4973,0.0002184144250350073
4974,8.272397826658562e-05
4975,0.00046205316903069615
4976,0.0001142762484960258
4977,0.0005007649306207895
4978,0.00037059749593026936
4979,0.0003696820349432528
4980,0.00042991182999685407
4981,0.0010708231711760163
4982,0.00044718969729728997
4983,0.00036579338484443724
4984,0.0001869697734946385
4985,0.00045524147571995854
4986,0.000533172395080328
4987,0.0003614103770814836
4988,0.0004282347217667848
4989,0.00016504428640473634
4990,0.0005470632459037006
4991,0.00029691625968553126
4992,0.0006003492162562907
4993,0.00032598216785117984
4994,0.000771283230278641
4995,0.0005003365804441273
4996,0.0001895506720757112
4997,0.00042071929783560336
4998,0.0005137030384503305
4999,8.918079402064905e-05
5000,0.0014316207962110639
5001,0.0007237010286189616
5002,0.0002676043950486928
5003,0.00017752673011273146
5004,0.0005676150904037058
5005,0.0006349932518787682
5006,0.00012119257007725537
5007,0.0006371969357132912
5008,7.998724322533235e-05
5009,0.0003907266946043819
5010,0.00010724816092988476
5011,5.739088373957202e-05
5012,0.00025849134544841945
5013,0.00045150046935305
5014,0.00019431396503932774
5015,0.00015094695845618844
5016,0.00046925025526434183
5017,0.000446874852059409
5018,0.00044453650480136275
5019,0.00015956652350723743
5020,0.0006521694594994187
5021,0.0005776716861873865
5022,0.002151379594579339
5023,0.00234771566465497
5024,0.0002024572022492066
5025,0.0003653094172477722
5026,0.00040651060407981277
5027,0.0005013663321733475
5028,0.00024147253134287894
5029,0.0002587698108982295
5030,0.0005913365166634321
5031,0.0010350141674280167
5032,0.0013231838820502162
5033,0.00041960537782870233
5034,0.00014527002349495888
5035,0.0006381716229952872
5036,0.00013387111539486796
5037,0.0004587801522575319
5038,0.00015611696289852262
5039,0.00048129528295248747
5040,0.00046525217476300895
5041,0.0004724268801510334
5042,7.111061859177426e-05
5043,0.0006556467851623893
5044,9.317429066868499e-05
5045,0.00014255325368139893
5046,0.0005030506290495396
5047,0.00027615143335424364
5048,0.0006712008034810424
5049,0.0001634641521377489
5050,0.00030088963103480637
5051,0.000653193739708513
5052,0.00018721907690633088
5053,0.00022868439555168152
5054,0.0005190300289541483
5055,0.00046974088763818145
5056,0.0023356047458946705
5057,0.0005816725897602737
5058,0.00019308987248223275
5059,0.00013662839774042368
5060,0.00027496906113810837
5061,0.0003476309939287603
5062,0.0005295456503517926
5063,0.00030850814073346555
5064,0.0005269967368803918
5065,0.0005700564943253994
5066,0.0019205380231142044
5067,0.0006636459729634225
5068,0.00017671620298642665
5069,0.0001721550215734169
5070,0.0005380412912927568
5071,0.002101049991324544
5072,0.00022862257901579142
5073,0.0008814127068035305
5074,0.00023867159325163811
5075,0.00027633432182483375
5076,0.0004112864553462714
5077,0.0001296629779972136
5078,0.00026014368631877005
5079,0.0016385898925364017
5080,0.00020000580116175115
5081,0.00047063856618478894
5082,0.0003052858228329569
5083,0.0007625713478773832
5084,0.0002307478425791487
5085,0.0026706038042902946
5086,0.0003311088657937944
5087,0.00011661068856483325
5088,0.000413672678405419
5089,0.00017221768212039024
5090,0.0005730566335842013
5091,0.00010466574894962832
5092,7.898889452917501e-05
5093,0.00034477084409445524
5094,0.0004159240343142301
5095,0.0003580080228857696
5096,0.0008844843250699341
5097,0.0006082431063987315
5098,0.00038444242090918124
5099,0.0004025384259875864
5100,0.0003761111292988062
5101,6.812423089286312e-05
5102,0.0003965116629842669
5103,0.0014196056872606277
5104,0.0003269780136179179
5105,0.0005259964382275939
5106,0.0003145743685308844
5107,0.000275068188784644
5108,0.0005598380230367184
5109,0.00028465906507335603
5110,0.0003641151124611497
5111,0.00034163030795753
5112,0.0002371402079006657
5113,0.00020006454724352807
5114,0.0003106934600509703
5115,0.00023274522391147912
5116,0.00019769507343880832
5117,0.0006059256847947836
5118,0.00035670879879035056
5119,0.0004085261025466025
5120,0.0011783618247136474
5121,0.0009094656561501324
5122,0.00044531759340316057
5123,0.0002884637506213039
5124,0.0009162527276203036
5125,0.00014200332225300372
5126,0.00013351945381145924
5127,0.00029748244560323656
5128,0.000369399058399722
5129,0.0008281795307993889
5130,0.002697964198887348
5131,7.404789357678965e-05
5132,0.0012576569570228457
5133,0.0007224948494695127
5134,0.0005105838645249605
5135,0.001698052161373198
5136,0.00021134088456165045
5137,0.0001653437502682209
5138,0.00014493890921585262
5139,0.00035860316711477935
5140,9.784997382666916e-05
5141,0.0002654404961504042
5142,0.0002813842729665339
5143,0.0003491871466394514
5144,0.0004801209142897278
5145,0.0005542897852137685
5146,0.0005134136881679296
5147,0.0005186275811865926
5148,0.0004946148255839944
5149,0.005846929736435413
5150,0.0005732672289013863
5151,0.0001728983042994514
5152,0.00043170151184313
5153,0.00016483728541061282
5154,0.0005399523070082068
5155,0.00041537341894581914
5156,0.0002615190460346639
5157,0.00044541823444887996
5158,0.0002292471908731386
5159,0.0005662430776283145
5160,0.00023363465152215213
5161,0.00020661851158365607
5162,7.304864993784577e-05
5163,0.0002810664300341159
5164,0.0007278804550878704
5165,0.00015691023145336658
5166,0.0008579542627558112
5167,0.0008078811224550009
5168,0.0004984487313777208
5169,0.0008570153149776161
5170,0.00018914787506219
5171,0.0005013647605665028
5172,0.00036572024691849947
5173,0.0012286687269806862
5174,0.0007797068683430552
5175,0.0004753605171572417
5176,0.0003503386687953025
5177,0.00013874430442228913
5178,0.0018054373795166612
5179,0.00020216268603689969
5180,0.00035588667378760874
5181,7.08720472175628e-05
5182,0.0006614245939999819
5183,0.0007485957466997206
5184,7.041520439088345e-05
5185,0.00029207870829850435
5186,0.00014399352949112654
5187,0.0008896103245206177
5188,0.0003347372403368354
5189,0.0004442249482963234
5190,5.966948447166942e-05
5191,0.000401028199121356
5192,0.0009328742162324488
5193,0.000676384603139013
5194,0.00045851783943362534
5195,0.0007787806680426002
5196,0.0006089606904424727
5197,0.00034520638291724026
5198,0.0007537652854807675
5199,0.00015866653120610863
5200,0.00024206712259911
5201,0.0005147024639882147
5202,0.000467203208245337
5203,0.0003968312812503427
5204,7.420468318741769e-05
5205,0.00028978107729926705
5206,0.00036813560291193426
5207,0.0005824696272611618
5208,0.00017450870655011386
5209,0.0008305358933284879
5210,0.00033064832678064704
5211,0.00025854833074845374
5212,9.839227277552709e-05
5213,0.000498693494591862
5214,0.0003650706494227052
5215,0.0011746837990358472
5216,0.0001987583382287994
5217,0.0003630242426879704
5218,0.0009576283628121018
5219,0.0013459200272336602
5220,0.00026505382265895605
5221,0.0007367782527580857
5222,0.000262521585682407
5223,0.0008329920819960535
5224,0.0001272701338166371
5225,6.527584628202021e-05
5226,0.00019453014829196036
5227,0.0006640644860453904
5228,0.0012673758901655674
5229,0.00010776207636808977
5230,0.0007776080165058374
5231,0.00023328365932684392
5232,9.499449515715241e-05
5233,0.000613295123912394
5234,0.0008394785108976066
5235,0.000381876336177811
5236,0.00032622614526189864
5237,0.00011877908400492743
5238,0.0003247745626140386
5239,0.0003697409119922668
5240,8.510717452736571e-05
5241,0.0002985142928082496
5242,0.000458661001175642
5243,0.0005914661451242864
5244,0.00013231784396339208
5245,0.0002359149366384372
5246,0.00028672811458818614
5247,0.0004741111188195646
5248,0.0006021686131134629
5249,9.751590550877154e-05
5250,0.00011090974294347689
5251,0.00025757888215593994
5252,0.0011191440280526876
5253,0.0015415465459227562
5254,0.00019450762192718685
5255,9.492187382420525e-05
5256,0.00019441380572970957
5257,0.0006372067728079855
5258,0.0003819967096205801
5259,0.0010522464290261269
5260,0.0003787536406889558
5261,0.00026346853701397777
5262,0.0008291317499242723
5263,0.0004518128407653421
5264,0.0005041806143708527
5265,0.0005749676492996514
5266,0.0004306378832552582
5267,0.003056404646486044
5268,0.00019863725174218416
5269,0.0005768593982793391
5270,0.0003438860585447401
5271,0.000589743722230196
5272,0.0002618461148813367
5273,0.000509035075083375
5274,0.0003972127742599696
5275,0.000297934195259586
5276,0.0003783249412663281
5277,0.0002893091004807502
5278,0.0005386194097809494
5279,0.0002030260511673987
5280,5.3677700634580106e-05
5281,0.00033992022508755326
5282,0.0004191974876448512
5283,0.0006048723589628935
5284,0.00017858311184681952
5285,0.0006472085951827466
5286,0.0005248230881989002
5287,0.00029411184368655086
5288,0.00011425770208006725
5289,9.118528396356851e-05
5290,0.00023752501874696463
5291,0.00039798987563699484
5292,0.0004130752931814641
5293,0.0007997268694452941
5294,0.003670437028631568
5295,0.0005922251148149371
5296,0.00019159921794198453
5297,0.0006623057997785509
5298,0.0006391884526237845
5299,0.000491452170535922
5300,0.00023488985607400537
5301,0.0008486336446367204
5302,0.0003221371734980494
5303,0.0012383204884827137
5304,0.0002269729011459276
5305,0.0003037895367015153
5306,0.000382023659767583
5307,0.000538145424798131
5308,0.00046813866356387734
5309,0.00018803444982040673
5310,0.00030464178416877985
5311,0.00018215588352177292
5312,0.0004520652291830629
5313,0.00024758026120252907
5314,0.0003443912719376385
5315,0.0003411982033867389
5316,0.00040935739525593817
5317,0.00044873461592942476
5318,0.0005984482704661787
5319,0.0005153554957360029
5320,0.00024393708736170083
5321,0.0008017398067750037
5322,0.001323615200817585
5323,0.00026555126532912254
5324,0.00026907920255325735
5325,0.00024213975120801479
5326,7.611879846081138e-05
5327,0.0004298973362892866
5328,0.0005546110915020108
5329,0.0002737438480835408
5330,0.0003834592644125223
5331,6.931231473572552e-05
5332,0.0016151675954461098
5333,0.00041023505036719143
5334,0.0003472962125670165
5335,7.818399171810597e-05
5336,0.00026805163361132145
5337,0.0001473886804888025
5338,0.00040780773269943893
5339,0.00047191305202431977
5340,0.000442193093476817
5341,0.0004277610860299319
5342,0.00026007823180407286
5343,0.0004115562478546053
5344,0.0007686775061301887
5345,0.0003412202640902251
5346,0.0001405064103892073
5347,0.0004507492121774703
5348,0.00041423787479288876
5349,0.0007421939517371356
5350,0.0008007859578356147
5351,0.0009662150405347347
5352,0.0004962562234140933
5353,0.0005574533715844154
5354,0.0007043365621939301
5355,0.00010156150528928265
5356,0.0004868111864197999
5357,0.0001744219334796071
5358,0.0008722827769815922
5359,0.0006112314877100289
5360,0.0010118120117112994
5361,0.0005488995229825377
5362,0.0005111651262268424
5363,0.0005016544018872082
5364,0.0002808334829751402
5365,0.0005817744531668723
5366,7.935604662634432e-05
5367,0.0009769255993887782
5368,0.000136715971166268
5369,0.0005263237399049103
5370,0.00024727205163799226
5371,9.776143997441977e-05
5372,0.0002656116848811507
5373,0.002820575376972556
5374,0.00042517215479165316
5375,0.0007526642875745893
5376,0.00035428215051069856
5377,0.00010511378786759451
5378,0.00037932509439997375
5379,0.0006780879921279848
5380,0.001983672147616744
5381,0.00048289852566085756
5382,0.0002001717803068459
5383,0.0008063557907007635
5384,0.00022097735200077295
5385,0.000490595237351954
5386,0.0005140096764080226
5387,0.000485606404254213
5388,0.0004185193101875484
5389,7.934548193588853e-05
5390,0.0006732676411047578
5391,0.0007562788669019938
5392,0.0008881458779796958
5393,0.00048240128671750426
5394,0.0003219048958271742
5395,9.131925617111847e-05
5396,0.0002450482570566237
5397,0.0004873372963629663
5398,0.0001823304482968524
5399,0.00016137611237354577
5400,0.0018333934713155031
5401,0.00017044234846252948
5402,0.0006126172374933958
5403,0.00033850796171464026
5404,0.0005202058237046003
5405,0.00028600357472896576
5406,0.0022298286203294992
5407,0.000405190687160939
5408,0.0006445011240430176
5409,0.0016250443877652287
5410,0.000489509548060596
5411,0.0004947916022501886
5412,0.0006089208764024079
5413,0.0006269210134632885
5414,0.001240542158484459
5415,0.0002289133844897151
5416,0.00035031678271479905
5417,0.0002469662867952138
5418,0.0003617921029217541
5419,0.00047593386261723936
5420,0.00014810565335210413
5421,0.0010920335771515965
5422,0.0003228283894713968
5423,0.00013058225158602
5424,0.00040506108780391514
5425,9.275680349674076e-05
5426,0.00011827287380583584
5427,0.00028920991462655365
5428,0.00026497826911509037
5429,0.0002930432092398405
5430,0.0005757182952947915
5431,0.00016998074715957046
5432,0.0002773652086034417
5433,0.0013592985924333334
5434,0.00021120118617545813
5435,8.93393371370621e-05
5436,0.00021264562383294106
5437,0.00017131549248006195
5438,0.0017560685519129038
5439,0.0004465751408133656
5440,0.0003777238307520747
5441,0.00026199358399026096
5442,0.0002459890383761376
5443,0.0002318771294085309
5444,0.00019693445938173681
5445,0.002649318426847458
5446,0.0006352808559313416
5447,0.00010516653128433973
5448,0.0003601052740123123
5449,0.0003792838251683861
5450,0.00024773625773377717
5451,0.0003135839942842722
5452,0.0003837117983493954
5453,0.000839691492728889
5454,0.00032641971483826637
5455,0.0004586632421705872
5456,0.000373094342648983
5457,0.00021551825921051204
5458,0.0008069999748840928
5459,0.0009028041386045516
5460,0.000619543541688472
5461,0.00011027738219127059
5462,0.0003618882910814136
5463,0.0002741448988672346
5464,0.00048236423754133284
5465,0.00023231357045006007
5466,0.0002068372705252841
5467,0.0002428953448543325
5468,0.00019407074432820082
5469,0.00023434859758708626
5470,0.0006580555927939713
5471,8.963936124928296e-05
5472,0.00017158123955596238
5473,0.0019297924591228366
5474,0.00021474379173014313
5475,0.001425200025551021
5476,0.00020130618941038847
5477,0.0004260095302015543
5478,0.00027572791441343725
5479,0.00039261189522221684
5480,5.45884613529779e-05
5481,0.0001183451313409023
5482,0.00037052188417874277
5483,0.0005066329031251371
5484,0.00017820406355895102
5485,0.0005589775391854346
5486,0.0009024915052577853
5487,0.0003754726203624159
5488,0.0014623049646615982
5489,0.00011322140198899433
5490,0.0004359021259006113
5491,0.00043143832590430975
5492,0.000531111320015043
5493,8.566615724703297e-05
5494,0.0005527643952518702
5495,0.0004585798305924982
5496,0.00014508677122648805
5497,9.439072164241225e-05
5498,0.00011872743925778195
5499,0.00019901205087080598
5500,0.0026288647204637527
5501,0.0004354683042038232
5502,0.0003518038720358163
5503,0.0004932833253405988
5504,0.0012732006143778563
5505,0.0006030473159626126
5506,0.00011895354691660032
5507,0.0004711697401944548
5508,0.00011934381473110989
5509,0.0004684242303483188
5510,0.0012474192772060633
5511,0.00031024598865769804
5512,0.0004446151142474264
5513,0.0007784083136357367
5514,0.0004574441409204155
5515,0.000285576592432335
5516,0.00039066546014510095
5517,0.002609811956062913
5518,0.00047600732068531215
5519,0.00010699852282414213
5520,0.0003232552844565362
5521,0.0006721076206304133
5522,0.0006526565994136035
5523,0.0003713932237587869
5524,0.0009045427432283759
5525,0.000313616415951401
5526,0.0002862674882635474
5527,0.00046377701801247895
5528,0.000367878150427714
5529,0.0003747746523004025
5530,0.0004988514119759202
5531,0.0007722353329882026
5532,0.00012174151925137267
5533,0.00014887668658047915
5534,0.0006011802470311522
5535,0.00046696921344846487
5536,0.000280471722362563
5537,0.0004981887759640813
5538,0.000580721884034574
5539,0.0005532805807888508
5540,0.00021874543745070696
5541,0.0011436166241765022
5542,0.00012068347132299095
5543,0.002524708630517125
5544,0.002637174678966403
5545,0.0007374757551588118
5546,0.003576254239305854
5547,0.0004587419389281422
5548,0.0008472722256556153
5549,0.0001616930530872196
5550,0.0003620869538281113
5551,0.0005808455171063542
5552,0.0003187978873029351
5553,0.0005635156994685531
5554,0.00022615618945565075
5555,0.0006999376928433776
5556,0.0008661002502776682
5557,0.0006239759968593717
5558,0.0003786477609537542
5559,0.0002979033160954714
5560,0.002393648959696293
5561,0.0007053750450722873
5562,0.0002405666746199131
5563,0.0005393035244196653
5564,0.0004645461740437895
5565,0.001049105660058558
5566,0.0005294380243867636
5567,0.0018714888719841838
5568,0.0004923270898871124
5569,0.0006069280789233744
5570,0.00013546943955589086
5571,0.00025249659665860236
5572,0.0005998952547088265
5573,0.0010740013094618917
5574,0.0008105853921733797
5575,0.000512103084474802
5576,0.0005912210326641798
5577,0.00015288307622540742
5578,0.0011078520910814404
5579,0.0007163038826547563
5580,0.00013687186583410949
5581,0.00022968881239648908
5582,0.00012915876868646592
5583,0.0001408566313330084
5584,0.000999610172584653
5585,0.0011367624392732978
5586,0.0003906281781382859
5587,0.000203694638912566
5588,0.0004626291920430958
5589,0.00034284108551219106
5590,0.0002711558772716671
5591,9.541623876430094e-05
5592,7.619494863320142e-05
5593,0.0004792534455191344
5594,0.0025340833235532045
5595,0.0005628980579786003
5596,0.0005132108344696462
5597,0.00025153893511742353
5598,0.0002348754060221836
5599,0.00020010345906484872
5600,0.0004865362716373056
5601,0.00022415877901948988
5602,0.0006022986490279436
5603,0.0007574938936159015
5604,0.0003195194876752794
5605,0.0005074996734037995
5606,0.00048050491022877395
5607,0.0001374919229419902
5608,0.0005710349068976939
5609,0.00043136594467796385
5610,0.000401542114559561
5611,0.0002157150738639757
5612,0.0008813494350761175
5613,0.000862603890709579
5614,0.0007241726852953434
5615,0.000400917895603925
5616,9.227856935467571e-05
5617,0.0006030404474586248
5618,0.00028836537967436016
5619,0.0012943227775394917
5620,0.0005293090944178402
5621,0.001593475928530097
5622,0.0001522127422504127
5623,5.63129797228612e-05
5624,0.0005927119054831564
5625,0.00022551565780304372
5626,0.00012114028504583985
5627,0.003402797505259514
5628,0.0004934818134643137
5629,9.377548849442974e-05
5630,0.0001133146506617777
5631,0.00040291438926942647
5632,0.00022783214808441699
5633,0.0003142261120956391
5634,0.0002229315578006208
5635,0.00039458819082938135
5636,0.00038731025415472686
5637,0.00042411262984387577
5638,0.0005579262506216764
5639,0.0006497302674688399
5640,0.00015656965842936188
5641,0.00043935346184298396
5642,0.00018909340724349022
5643,0.0008694357820786536
5644,0.0003555582370609045
5645,0.0007585689891129732
5646,0.0003384507435839623
5647,0.00025588658172637224
5648,0.00040747507591731846
5649,0.00028239694074727595
5650,0.0015420920681208372
5651,0.00010240886331303045
5652,0.000614559801761061
5653,0.0004607098235283047
5654,0.0013106686528772116
5655,0.00013125404075253755
5656,0.0006062468164600432
5657,0.0009111444815061986
5658,0.0005044600693508983
5659,0.0007942839292809367
5660,0.00013767791097052395
5661,0.00024305547412950546
5662,0.0006941441097296774
5663,0.0007036095485091209
5664,0.0006921471212990582
5665,0.0003185007954016328
5666,0.0007178645464591682
5667,0.00043664657277986407
5668,0.00023907340073492378
5669,0.00022237405937630683
5670,0.00014861248200759292
5671,0.0024219807237386703
5672,0.0001883132936200127
5673,0.0003611432621255517
5674,0.00017077766824513674
5675,0.00033096171682700515
5676,0.0005503199063241482
5677,0.0004038181796204299
5678,0.0006763979326933622
5679,0.00040411000372841954
5680,0.0007149579469114542
5681,0.0003603113000281155
5682,0.0002755641471594572
5683,0.0003810898051597178
5684,0.0005582098965533078
5685,0.0003960664616897702
5686,0.00029123760759830475
5687,0.00020823128579650074
5688,0.010508113540709019
5689,0.0006431870860978961
5690,0.00033935930696316063
5691,0.00015203701332211494
5692,0.0001095859261113219
5693,0.00026084433193318546
5694,0.0005211778334341943
5695,0.0006197469774633646
5696,0.00019961172074545175
5697,0.00019141848315484822
5698,0.00046766718151047826
5699,0.0004846871888730675
5700,7.914374145912006e-05
5701,0.0001363270712317899
5702,0.00035055141779594123
5703,0.001128246309235692
5704,0.0006446330226026475
5705,0.0017295032739639282
5706,7.143137190723792e-05
5707,0.00017715102876536548
5708,0.0001948041608557105
5709,0.0003545266517903656
5710,0.0004812846891582012
5711,0.0005622721510007977
5712,0.0004845373041462153
5713,0.00013009351096116006
5714,7.531985465902835e-05
5715,0.0004281264264136553
5716,0.00011677198199322447
5717,0.00043738368549384177
5718,0.00045379181392490864
5719,0.0005193692049942911
5720,0.0004916778998449445
5721,0.0010022984351962805
5722,0.0004143501282669604
5723,0.00025346982874907553
5724,0.00024246441898867488
5725,0.0010339310392737389
5726,0.0005624890909530222
5727,0.0006566313095390797
5728,0.0006971031543798745
5729,0.00015028305642772466
5730,0.00010697144170990214
5731,0.000598875165451318
5732,0.0006471234955824912
5733,0.0005381515948101878
5734,0.00023288928787223995
5735,0.0002385556435910985
5736,0.0005785437533631921
5737,0.00017478570225648582
5738,0.00027743823011405766
5739,0.0005008122534491122
5740,0.00011237578291911632
5741,0.00038663335726596415
5742,0.00048752129077911377
5743,0.00014096181257627904
5744,0.0012521218741312623
5745,0.0005388621939346194
5746,0.0004844271170441061
5747,0.0004023340006824583
5748,0.00014001148520037532
5749,0.0004885648959316313
5750,0.0010906938696280122
5751,0.0008400382939726114
5752,0.0061462875455617905
5753,8.322760550072417e-05
5754,0.0003000116557814181
5755,0.0003537239972501993
5756,0.0006734419730491936
5757,9.186063834931701e-05
5758,0.0005116323591209948
5759,9.734887862578034e-05
5760,0.0003328239545226097
5761,0.0004974972689524293
5762,0.0001436614547856152
5763,0.00020299585594329983
5764,0.00039756332989782095
5765,8.199697185773402e-05
5766,0.00038326880894601345
5767,0.0005087633617222309
5768,0.00018858260591514409
5769,0.0004491097352001816
5770,0.0009415190434083343
5771,0.0011689579114317894
5772,0.0002535498351790011
5773,0.0004072879964951426
5774,9.869070345303044e-05
5775,0.00024973892141133547
5776,0.0007083846721798182
5777,0.0006253606406971812
5778,0.0002058871032204479
5779,0.0013766142074018717
5780,0.0002567741903476417
5781,0.0004110261797904968
5782,0.000970249529927969
5783,0.00011816801270470023
5784,0.00041690500802360475
5785,0.00032991875195875764
5786,0.0008436428033746779
5787,0.0004335330449976027
5788,0.00013540859799832106
5789,0.0002501308044884354
5790,0.0002300967025803402
5791,0.0005151111399754882
5792,0.0004687659675255418
5793,0.0005127082113176584
5794,0.0016561683733016253
5795,0.0009063855977728963
5796,8.07114047347568e-05
5797,0.0006115686846897006
5798,0.00037380994763225317
5799,0.00034448973019607365
5800,0.00028217097860760987
5801,0.002807481912896037
5802,0.00010631668556015939
5803,0.0006340238032862544
5804,0.0005704612121917307
5805,0.001071659498848021
5806,9.637408220442012e-05
5807,0.00044307479402050376
5808,0.00012935900304000825
5809,0.0006966808577999473
5810,8.09877019491978e-05
5811,0.000808182405307889
5812,0.00015501024608965963
5813,0.0006704217521473765
5814,0.0005665822536684573
5815,0.0001632178609725088
5816,0.00028812955133616924
5817,0.00018336434732191265
5818,0.00022839939629193395
5819,0.00023132144997362047
5820,0.00015862386499065906
5821,0.0005265698418952525
5822,0.0006042635068297386
5823,0.00012537353904917836
5824,0.00018750953313428909
5825,0.0008090700721368194
5826,0.00020118786778766662
5827,0.001726775080896914
5828,0.00013495351595338434
5829,0.0004968346329405904
5830,0.0009953714907169342
5831,0.003932265564799309
5832,0.00032238842686638236
5833,0.0006525034550577402
5834,0.0006299362285062671
5835,0.0005437675281427801
5836,0.0005742590292356908
5837,0.00019517721375450492
5838,6.217447662493214e-05
5839,0.0001184591674245894
5840,0.000979998498223722
5841,0.0003327665326651186
5842,0.00015832838835194707
5843,0.00020061891700606793
5844,0.0007024169899523258
5845,0.00015257930499501526
5846,8.179824362741783e-05
5847,0.000366836175089702
5848,0.0001237973920069635
5849,0.0002272520650876686
5850,0.0003076870634686202
5851,0.0003110173565801233
5852,0.0006363599095493555
5853,0.0003820692072622478
5854,0.00049080845201388
5855,0.001095647574402392
5856,0.0005210621748119593
5857,0.00021595711586996913
5858,0.0009216937469318509
5859,0.0009166615200228989
5860,0.0008916697697713971
5861,0.0007473346777260303
5862,0.00036868639290332794
5863,0.00037352522485889494
5864,0.001326490775682032
5865,0.00011107524915132672
5866,0.00029557867674157023
5867,0.0003657704801298678
5868,0.00013350513472687453
5869,0.000537233252543956
5870,0.0004929147544316947
5871,9.365379810333252e-05
5872,0.0002444390847813338
5873,0.00046374392695724964
5874,0.0003626270918175578
5875,0.00039734694291837513
5876,0.0003321098629385233
5877,0.0006948966183699667
5878,0.0002147531195078045
5879,0.00021049065981060266
5880,0.0004094373725820333
5881,0.0010909397387877107
5882,0.0008987265173345804
5883,0.00017152578220702708
5884,0.00014294838183559477
5885,0.0001158750310423784
5886,0.0004337925056461245
5887,0.000662313774228096
5888,0.0003929818340111524
5889,0.00017519222456030548
5890,0.00036244443617761135
5891,0.0005376813351176679
5892,0.000515502062626183
5893,0.0006319067324511707
5894,0.0008974599186331034
5895,0.0002782573865260929
5896,0.0005241762846708298
5897,0.00018895138055086136
5898,0.0004252677608747035
5899,0.00034521534689702094
5900,0.00021259006462059915
5901,0.00035022542579099536
5902,0.0005769530544057488
5903,0.00032128876773640513
5904,0.00018254206224810332
5905,0.00013223275891505182
5906,0.0008715532021597028
5907,0.0006106982473284006
5908,0.0007098198984749615
5909,0.0005895111826248467
5910,0.00027503486489877105
5911,0.0006778450915589929
5912,0.0005590702639892697
5913,0.00025158710195682943
5914,0.001623186282813549
5915,0.00018839241238310933
5916,8.949752373155206e-05
5917,0.00046472507528960705
5918,0.00045614366536028683
5919,0.00015996441652532667
5920,0.00046910406672395766
5921,0.00016947767289821059
5922,0.0006752802873961627
5923,6.955392746021971e-05
5924,0.00038659118581563234
5925,0.0007331045926548541
5926,0.00026707080542109907
5927,0.00026846196851693094
5928,0.00017790730635169894
5929,0.0005295091541483998
5930,0.0006315651116892695
5931,0.0003482729662209749
5932,0.0006597728352062404
5933,6.711589230690151e-05
5934,0.00033568471553735435
5935,0.00019103259546682239
5936,0.00014873177860863507
5937,0.00030434035579673946
5938,0.0009322499390691519
5939,0.006354645825922489
5940,0.0002766537363640964
5941,0.00011167157936142758
5942,0.00036705174716189504
5943,0.00022491630807053298
5944,0.00044764071935787797
5945,0.00039138979627750814
5946,0.0002119855344062671
5947,0.0005241771577857435
5948,0.0003889211220666766
